X 1: Position X,Unit,Category,Collection,Y 1: Position Y,Unit,Category,Collection,Position_Z
1275,um,Spot,Position,374,um,Spot,Position,535
1276,um,Spot,Position,434,um,Spot,Position,538
1223,um,Spot,Position,459,um,Spot,Position,532
1202,um,Spot,Position,542,um,Spot,Position,534
1158,um,Spot,Position,584,um,Spot,Position,534
1285,um,Spot,Position,582,um,Spot,Position,532
1350,um,Spot,Position,244,um,Spot,Position,539
1399,um,Spot,Position,308,um,Spot,Position,540
1364,um,Spot,Position,341,um,Spot,Position,543
1377,um,Spot,Position,373,um,Spot,Position,543
1324,um,Spot,Position,496,um,Spot,Position,543
1303,um,Spot,Position,558,um,Spot,Position,543
1356,um,Spot,Position,563,um,Spot,Position,543
1404,um,Spot,Position,350,um,Spot,Position,552
1426,um,Spot,Position,400,um,Spot,Position,550
1362,um,Spot,Position,451,um,Spot,Position,549
1353,um,Spot,Position,503,um,Spot,Position,547
1327,um,Spot,Position,520,um,Spot,Position,546
1369,um,Spot,Position,581,um,Spot,Position,550
1436,um,Spot,Position,250,um,Spot,Position,556
1409,um,Spot,Position,458,um,Spot,Position,554
1490,um,Spot,Position,208,um,Spot,Position,559
1492,um,Spot,Position,315,um,Spot,Position,556
1495,um,Spot,Position,341,um,Spot,Position,556
-283,um,Spot,Position,685,um,Spot,Position,536
-271,um,Spot,Position,606,um,Spot,Position,540
-310,um,Spot,Position,612,um,Spot,Position,545
-284,um,Spot,Position,646,um,Spot,Position,544
-366,um,Spot,Position,598,um,Spot,Position,551
-393,um,Spot,Position,613,um,Spot,Position,553
-374,um,Spot,Position,642,um,Spot,Position,552
-328,um,Spot,Position,650,um,Spot,Position,549
-307,um,Spot,Position,753,um,Spot,Position,551
-287,um,Spot,Position,776,um,Spot,Position,550
-258,um,Spot,Position,775,um,Spot,Position,547
-263,um,Spot,Position,812,um,Spot,Position,549
-258,um,Spot,Position,823,um,Spot,Position,551
-413,um,Spot,Position,620,um,Spot,Position,557
-444,um,Spot,Position,654,um,Spot,Position,559
-406,um,Spot,Position,652,um,Spot,Position,556
-387,um,Spot,Position,688,um,Spot,Position,555
-363,um,Spot,Position,693,um,Spot,Position,553
-427,um,Spot,Position,709,um,Spot,Position,558
-343,um,Spot,Position,731,um,Spot,Position,553
-341,um,Spot,Position,756,um,Spot,Position,555
-449,um,Spot,Position,774,um,Spot,Position,558
-382,um,Spot,Position,775,um,Spot,Position,560
-297,um,Spot,Position,790,um,Spot,Position,556
-441,um,Spot,Position,794,um,Spot,Position,558
-319,um,Spot,Position,804,um,Spot,Position,556
-347,um,Spot,Position,809,um,Spot,Position,560
-316,um,Spot,Position,832,um,Spot,Position,557
48.8,um,Spot,Position,924,um,Spot,Position,490
69.4,um,Spot,Position,608,um,Spot,Position,494
-181,um,Spot,Position,858,um,Spot,Position,502
155,um,Spot,Position,617,um,Spot,Position,509
127,um,Spot,Position,623,um,Spot,Position,510
-32.7,um,Spot,Position,612,um,Spot,Position,517
1.81,um,Spot,Position,616,um,Spot,Position,515
32.5,um,Spot,Position,633,um,Spot,Position,512
55,um,Spot,Position,681,um,Spot,Position,518
120,um,Spot,Position,688,um,Spot,Position,515
151,um,Spot,Position,695,um,Spot,Position,516
167,um,Spot,Position,734,um,Spot,Position,516
-58.9,um,Spot,Position,603,um,Spot,Position,523
120,um,Spot,Position,654,um,Spot,Position,521
8.59,um,Spot,Position,671,um,Spot,Position,519
-44,um,Spot,Position,699,um,Spot,Position,525
5.58,um,Spot,Position,701,um,Spot,Position,522
50,um,Spot,Position,731,um,Spot,Position,521
-15.3,um,Spot,Position,744,um,Spot,Position,524
103,um,Spot,Position,748,um,Spot,Position,520
11.9,um,Spot,Position,760,um,Spot,Position,524
134,um,Spot,Position,761,um,Spot,Position,519
157,um,Spot,Position,776,um,Spot,Position,519
116,um,Spot,Position,784,um,Spot,Position,520
27.2,um,Spot,Position,786,um,Spot,Position,523
44.6,um,Spot,Position,788,um,Spot,Position,523
78.3,um,Spot,Position,802,um,Spot,Position,520
-147,um,Spot,Position,625,um,Spot,Position,525
-139,um,Spot,Position,642,um,Spot,Position,528
-91.6,um,Spot,Position,647,um,Spot,Position,529
-135,um,Spot,Position,668,um,Spot,Position,530
-118,um,Spot,Position,700,um,Spot,Position,529
-112,um,Spot,Position,712,um,Spot,Position,529
-61.3,um,Spot,Position,739,um,Spot,Position,528
-18.9,um,Spot,Position,772,um,Spot,Position,529
-47.4,um,Spot,Position,780,um,Spot,Position,527
60,um,Spot,Position,845,um,Spot,Position,530
83.9,um,Spot,Position,846,um,Spot,Position,526
111,um,Spot,Position,866,um,Spot,Position,529
144,um,Spot,Position,890,um,Spot,Position,529
164,um,Spot,Position,890,um,Spot,Position,530
-236,um,Spot,Position,616,um,Spot,Position,536
-184,um,Spot,Position,621,um,Spot,Position,533
-207,um,Spot,Position,633,um,Spot,Position,535
-220,um,Spot,Position,657,um,Spot,Position,538
-177,um,Spot,Position,657,um,Spot,Position,534
-239,um,Spot,Position,689,um,Spot,Position,536
-188,um,Spot,Position,697,um,Spot,Position,536
-134,um,Spot,Position,697,um,Spot,Position,533
-191,um,Spot,Position,721,um,Spot,Position,538
-166,um,Spot,Position,733,um,Spot,Position,536
-107,um,Spot,Position,735,um,Spot,Position,534
-111,um,Spot,Position,765,um,Spot,Position,534
-81,um,Spot,Position,783,um,Spot,Position,534
-45.5,um,Spot,Position,796,um,Spot,Position,532
-124,um,Spot,Position,809,um,Spot,Position,539
-93.5,um,Spot,Position,815,um,Spot,Position,536
-31.8,um,Spot,Position,848,um,Spot,Position,538
25,um,Spot,Position,854,um,Spot,Position,534
32.1,um,Spot,Position,899,um,Spot,Position,539
60.6,um,Spot,Position,927,um,Spot,Position,538
147,um,Spot,Position,941,um,Spot,Position,534
169,um,Spot,Position,952,um,Spot,Position,533
108,um,Spot,Position,955,um,Spot,Position,538
154,um,Spot,Position,970,um,Spot,Position,536
-236,um,Spot,Position,739,um,Spot,Position,542
-228,um,Spot,Position,764,um,Spot,Position,543
-167,um,Spot,Position,781,um,Spot,Position,540
-201,um,Spot,Position,791,um,Spot,Position,545
-188,um,Spot,Position,818,um,Spot,Position,546
-64.2,um,Spot,Position,820,um,Spot,Position,542
-52.8,um,Spot,Position,885,um,Spot,Position,543
-59.8,um,Spot,Position,920,um,Spot,Position,545
-4.38,um,Spot,Position,928,um,Spot,Position,546
8.32,um,Spot,Position,949,um,Spot,Position,542
40.4,um,Spot,Position,956,um,Spot,Position,544
54.2,um,Spot,Position,973,um,Spot,Position,541
107,um,Spot,Position,990,um,Spot,Position,542
-214,um,Spot,Position,728,um,Spot,Position,548
-198,um,Spot,Position,760,um,Spot,Position,549
-240,um,Spot,Position,815,um,Spot,Position,550
-224,um,Spot,Position,817,um,Spot,Position,548
-175,um,Spot,Position,848,um,Spot,Position,546
-136,um,Spot,Position,858,um,Spot,Position,546
-181,um,Spot,Position,884,um,Spot,Position,551
-102,um,Spot,Position,911,um,Spot,Position,551
-152,um,Spot,Position,942,um,Spot,Position,551
-83.1,um,Spot,Position,959,um,Spot,Position,547
-55.6,um,Spot,Position,964,um,Spot,Position,550
-4.23,um,Spot,Position,991,um,Spot,Position,550
167,um,Spot,Position,1016,um,Spot,Position,546
-225,um,Spot,Position,879,um,Spot,Position,557
-165,um,Spot,Position,899,um,Spot,Position,555
-192,um,Spot,Position,925,um,Spot,Position,556
-119,um,Spot,Position,975,um,Spot,Position,557
-31.8,um,Spot,Position,990,um,Spot,Position,554
-47.7,um,Spot,Position,1014,um,Spot,Position,556
506,um,Spot,Position,670,um,Spot,Position,475
462,um,Spot,Position,911,um,Spot,Position,474
541,um,Spot,Position,690,um,Spot,Position,483
436,um,Spot,Position,755,um,Spot,Position,476
256,um,Spot,Position,789,um,Spot,Position,481
374,um,Spot,Position,726,um,Spot,Position,487
383,um,Spot,Position,723,um,Spot,Position,494
540,um,Spot,Position,626,um,Spot,Position,503
457,um,Spot,Position,675,um,Spot,Position,503
473,um,Spot,Position,693,um,Spot,Position,504
526,um,Spot,Position,705,um,Spot,Position,502
413,um,Spot,Position,710,um,Spot,Position,499
433,um,Spot,Position,712,um,Spot,Position,504
586,um,Spot,Position,778,um,Spot,Position,503
440,um,Spot,Position,836,um,Spot,Position,503
431,um,Spot,Position,891,um,Spot,Position,498
422,um,Spot,Position,613,um,Spot,Position,510
475,um,Spot,Position,615,um,Spot,Position,507
370,um,Spot,Position,619,um,Spot,Position,507
204,um,Spot,Position,634,um,Spot,Position,510
517,um,Spot,Position,645,um,Spot,Position,509
346,um,Spot,Position,651,um,Spot,Position,509
396,um,Spot,Position,654,um,Spot,Position,507
322,um,Spot,Position,664,um,Spot,Position,508
423,um,Spot,Position,664,um,Spot,Position,508
399,um,Spot,Position,679,um,Spot,Position,507
347,um,Spot,Position,690,um,Spot,Position,508
324,um,Spot,Position,699,um,Spot,Position,510
453,um,Spot,Position,719,um,Spot,Position,505
552,um,Spot,Position,736,um,Spot,Position,506
224,um,Spot,Position,746,um,Spot,Position,511
341,um,Spot,Position,749,um,Spot,Position,511
370,um,Spot,Position,760,um,Spot,Position,511
516,um,Spot,Position,768,um,Spot,Position,508
545,um,Spot,Position,777,um,Spot,Position,508
433,um,Spot,Position,791,um,Spot,Position,510
484,um,Spot,Position,799,um,Spot,Position,509
394,um,Spot,Position,811,um,Spot,Position,508
257,um,Spot,Position,678,um,Spot,Position,514
225,um,Spot,Position,681,um,Spot,Position,513
179,um,Spot,Position,702,um,Spot,Position,514
276,um,Spot,Position,708,um,Spot,Position,514
359,um,Spot,Position,716,um,Spot,Position,516
238,um,Spot,Position,724,um,Spot,Position,516
374,um,Spot,Position,783,um,Spot,Position,512
324,um,Spot,Position,808,um,Spot,Position,516
561,um,Spot,Position,816,um,Spot,Position,516
510,um,Spot,Position,835,um,Spot,Position,513
564,um,Spot,Position,858,um,Spot,Position,516
394,um,Spot,Position,862,um,Spot,Position,511
497,um,Spot,Position,889,um,Spot,Position,517
467,um,Spot,Position,905,um,Spot,Position,513
267,um,Spot,Position,755,um,Spot,Position,521
195,um,Spot,Position,773,um,Spot,Position,518
343,um,Spot,Position,785,um,Spot,Position,519
212,um,Spot,Position,799,um,Spot,Position,519
269,um,Spot,Position,812,um,Spot,Position,522
178,um,Spot,Position,819,um,Spot,Position,522
213,um,Spot,Position,843,um,Spot,Position,524
282,um,Spot,Position,862,um,Spot,Position,522
238,um,Spot,Position,867,um,Spot,Position,524
298,um,Spot,Position,886,um,Spot,Position,524
538,um,Spot,Position,889,um,Spot,Position,520
397,um,Spot,Position,901,um,Spot,Position,522
347,um,Spot,Position,895,um,Spot,Position,526
473,um,Spot,Position,901,um,Spot,Position,526
198,um,Spot,Position,913,um,Spot,Position,531
284,um,Spot,Position,925,um,Spot,Position,529
240,um,Spot,Position,928,um,Spot,Position,532
482,um,Spot,Position,935,um,Spot,Position,528
491,um,Spot,Position,950,um,Spot,Position,529
568,um,Spot,Position,960,um,Spot,Position,530
376,um,Spot,Position,962,um,Spot,Position,531
438,um,Spot,Position,961,um,Spot,Position,530
311,um,Spot,Position,972,um,Spot,Position,528
444,um,Spot,Position,979,um,Spot,Position,529
564,um,Spot,Position,997,um,Spot,Position,529
314,um,Spot,Position,947,um,Spot,Position,534
192,um,Spot,Position,974,um,Spot,Position,536
361,um,Spot,Position,987,um,Spot,Position,534
296,um,Spot,Position,990,um,Spot,Position,534
456,um,Spot,Position,991,um,Spot,Position,535
248,um,Spot,Position,994,um,Spot,Position,537
334,um,Spot,Position,1012,um,Spot,Position,536
537,um,Spot,Position,1010,um,Spot,Position,537
492,um,Spot,Position,1018,um,Spot,Position,538
283,um,Spot,Position,951,um,Spot,Position,540
770,um,Spot,Position,786,um,Spot,Position,483
618,um,Spot,Position,924,um,Spot,Position,479
690,um,Spot,Position,826,um,Spot,Position,501
731,um,Spot,Position,602,um,Spot,Position,510
725,um,Spot,Position,633,um,Spot,Position,509
678,um,Spot,Position,639,um,Spot,Position,509
630,um,Spot,Position,653,um,Spot,Position,506
647,um,Spot,Position,685,um,Spot,Position,508
606,um,Spot,Position,716,um,Spot,Position,506
656,um,Spot,Position,787,um,Spot,Position,504
961,um,Spot,Position,825,um,Spot,Position,507
801,um,Spot,Position,609,um,Spot,Position,514
836,um,Spot,Position,624,um,Spot,Position,516
963,um,Spot,Position,625,um,Spot,Position,518
790,um,Spot,Position,645,um,Spot,Position,517
689,um,Spot,Position,676,um,Spot,Position,512
763,um,Spot,Position,693,um,Spot,Position,515
824,um,Spot,Position,702,um,Spot,Position,513
800,um,Spot,Position,726,um,Spot,Position,516
721,um,Spot,Position,739,um,Spot,Position,516
623,um,Spot,Position,769,um,Spot,Position,514
766,um,Spot,Position,786,um,Spot,Position,517
705,um,Spot,Position,797,um,Spot,Position,517
636,um,Spot,Position,845,um,Spot,Position,514
792,um,Spot,Position,895,um,Spot,Position,512
835,um,Spot,Position,986,um,Spot,Position,514
882,um,Spot,Position,626,um,Spot,Position,523
905,um,Spot,Position,641,um,Spot,Position,520
943,um,Spot,Position,668,um,Spot,Position,522
931,um,Spot,Position,700,um,Spot,Position,522
742,um,Spot,Position,705,um,Spot,Position,518
844,um,Spot,Position,719,um,Spot,Position,519
763,um,Spot,Position,764,um,Spot,Position,518
801,um,Spot,Position,775,um,Spot,Position,520
827,um,Spot,Position,780,um,Spot,Position,522
813,um,Spot,Position,816,um,Spot,Position,522
742,um,Spot,Position,852,um,Spot,Position,522
777,um,Spot,Position,854,um,Spot,Position,524
654,um,Spot,Position,976,um,Spot,Position,524
1007,um,Spot,Position,679,um,Spot,Position,529
974,um,Spot,Position,704,um,Spot,Position,528
904,um,Spot,Position,744,um,Spot,Position,531
927,um,Spot,Position,767,um,Spot,Position,527
983,um,Spot,Position,772,um,Spot,Position,529
865,um,Spot,Position,784,um,Spot,Position,525
946,um,Spot,Position,820,um,Spot,Position,529
906,um,Spot,Position,833,um,Spot,Position,531
824,um,Spot,Position,858,um,Spot,Position,529
844,um,Spot,Position,861,um,Spot,Position,529
633,um,Spot,Position,902,um,Spot,Position,527
674,um,Spot,Position,927,um,Spot,Position,528
1021,um,Spot,Position,832,um,Spot,Position,537
991,um,Spot,Position,834,um,Spot,Position,534
884,um,Spot,Position,882,um,Spot,Position,535
937,um,Spot,Position,892,um,Spot,Position,536
830,um,Spot,Position,901,um,Spot,Position,535
852,um,Spot,Position,911,um,Spot,Position,534
799,um,Spot,Position,929,um,Spot,Position,535
838,um,Spot,Position,937,um,Spot,Position,535
712,um,Spot,Position,960,um,Spot,Position,533
774,um,Spot,Position,968,um,Spot,Position,537
614,um,Spot,Position,1003,um,Spot,Position,534
739,um,Spot,Position,1010,um,Spot,Position,538
1016,um,Spot,Position,863,um,Spot,Position,543
959,um,Spot,Position,907,um,Spot,Position,541
1018,um,Spot,Position,924,um,Spot,Position,541
895,um,Spot,Position,942,um,Spot,Position,541
821,um,Spot,Position,962,um,Spot,Position,540
856,um,Spot,Position,965,um,Spot,Position,546
794,um,Spot,Position,993,um,Spot,Position,541
879,um,Spot,Position,1006,um,Spot,Position,546
816,um,Spot,Position,1013,um,Spot,Position,542
947,um,Spot,Position,971,um,Spot,Position,547
1005,um,Spot,Position,973,um,Spot,Position,547
1005,um,Spot,Position,1003,um,Spot,Position,550
938,um,Spot,Position,1014,um,Spot,Position,550
1024,um,Spot,Position,977,um,Spot,Position,465
1086,um,Spot,Position,882,um,Spot,Position,487
1086,um,Spot,Position,826,um,Spot,Position,503
1085,um,Spot,Position,862,um,Spot,Position,498
1065,um,Spot,Position,617,um,Spot,Position,528
1036,um,Spot,Position,632,um,Spot,Position,527
1040,um,Spot,Position,651,um,Spot,Position,528
1057,um,Spot,Position,650,um,Spot,Position,528
1025,um,Spot,Position,713,um,Spot,Position,531
1222,um,Spot,Position,602,um,Spot,Position,533
1194,um,Spot,Position,613,um,Spot,Position,536
1099,um,Spot,Position,652,um,Spot,Position,533
1122,um,Spot,Position,652,um,Spot,Position,535
1091,um,Spot,Position,760,um,Spot,Position,537
1084,um,Spot,Position,817,um,Spot,Position,536
1140,um,Spot,Position,893,um,Spot,Position,538
1054,um,Spot,Position,895,um,Spot,Position,536
1277,um,Spot,Position,674,um,Spot,Position,546
1157,um,Spot,Position,678,um,Spot,Position,540
1208,um,Spot,Position,679,um,Spot,Position,541
1157,um,Spot,Position,727,um,Spot,Position,541
1177,um,Spot,Position,726,um,Spot,Position,543
1144,um,Spot,Position,762,um,Spot,Position,540
1186,um,Spot,Position,774,um,Spot,Position,546
1148,um,Spot,Position,799,um,Spot,Position,544
1054,um,Spot,Position,852,um,Spot,Position,542
1224,um,Spot,Position,869,um,Spot,Position,543
1030,um,Spot,Position,888,um,Spot,Position,544
1047,um,Spot,Position,933,um,Spot,Position,545
1329,um,Spot,Position,628,um,Spot,Position,550
1323,um,Spot,Position,725,um,Spot,Position,552
1324,um,Spot,Position,742,um,Spot,Position,552
1285,um,Spot,Position,757,um,Spot,Position,548
1237,um,Spot,Position,804,um,Spot,Position,551
1186,um,Spot,Position,823,um,Spot,Position,548
1130,um,Spot,Position,836,um,Spot,Position,548
1205,um,Spot,Position,855,um,Spot,Position,550
1076,um,Spot,Position,904,um,Spot,Position,548
1050,um,Spot,Position,995,um,Spot,Position,550
1410,um,Spot,Position,598,um,Spot,Position,557
1443,um,Spot,Position,624,um,Spot,Position,558
1398,um,Spot,Position,642,um,Spot,Position,557
1310,um,Spot,Position,695,um,Spot,Position,555
1376,um,Spot,Position,714,um,Spot,Position,557
1360,um,Spot,Position,734,um,Spot,Position,557
1304,um,Spot,Position,797,um,Spot,Position,554
1217,um,Spot,Position,903,um,Spot,Position,555
1166,um,Spot,Position,905,um,Spot,Position,555
1149,um,Spot,Position,930,um,Spot,Position,556
1112,um,Spot,Position,951,um,Spot,Position,555
1081,um,Spot,Position,993,um,Spot,Position,556
-435,um,Spot,Position,1092,um,Spot,Position,549
28.8,um,Spot,Position,1076,um,Spot,Position,535
88.5,um,Spot,Position,1401,um,Spot,Position,544
96.9,um,Spot,Position,1049,um,Spot,Position,551
140,um,Spot,Position,1059,um,Spot,Position,548
157,um,Spot,Position,1094,um,Spot,Position,552
-214,um,Spot,Position,1213,um,Spot,Position,551
-181,um,Spot,Position,1234,um,Spot,Position,550
-5.92,um,Spot,Position,1366,um,Spot,Position,549
-15.6,um,Spot,Position,1029,um,Spot,Position,555
-80.8,um,Spot,Position,1034,um,Spot,Position,559
-48.6,um,Spot,Position,1043,um,Spot,Position,557
75.4,um,Spot,Position,1071,um,Spot,Position,553
4.91,um,Spot,Position,1076,um,Spot,Position,556
80.2,um,Spot,Position,1107,um,Spot,Position,558
50.2,um,Spot,Position,1111,um,Spot,Position,558
129,um,Spot,Position,1133,um,Spot,Position,557
-239,um,Spot,Position,1224,um,Spot,Position,557
101,um,Spot,Position,1276,um,Spot,Position,559
75.4,um,Spot,Position,1365,um,Spot,Position,556
463,um,Spot,Position,1028,um,Spot,Position,535
514,um,Spot,Position,1038,um,Spot,Position,537
397,um,Spot,Position,1042,um,Spot,Position,539
296,um,Spot,Position,1292,um,Spot,Position,536
189,um,Spot,Position,1039,um,Spot,Position,544
553,um,Spot,Position,1036,um,Spot,Position,542
255,um,Spot,Position,1046,um,Spot,Position,542
288,um,Spot,Position,1047,um,Spot,Position,539
318,um,Spot,Position,1048,um,Spot,Position,541
346,um,Spot,Position,1047,um,Spot,Position,540
368,um,Spot,Position,1052,um,Spot,Position,541
479,um,Spot,Position,1056,um,Spot,Position,542
574,um,Spot,Position,1068,um,Spot,Position,542
265,um,Spot,Position,1080,um,Spot,Position,545
328,um,Spot,Position,1091,um,Spot,Position,544
204,um,Spot,Position,1055,um,Spot,Position,547
236,um,Spot,Position,1081,um,Spot,Position,548
513,um,Spot,Position,1084,um,Spot,Position,546
538,um,Spot,Position,1095,um,Spot,Position,550
210,um,Spot,Position,1111,um,Spot,Position,552
555,um,Spot,Position,1111,um,Spot,Position,550
378,um,Spot,Position,1112,um,Spot,Position,548
463,um,Spot,Position,1117,um,Spot,Position,549
310,um,Spot,Position,1134,um,Spot,Position,552
271,um,Spot,Position,1333,um,Spot,Position,547
384,um,Spot,Position,1136,um,Spot,Position,557
585,um,Spot,Position,1136,um,Spot,Position,554
188,um,Spot,Position,1149,um,Spot,Position,557
533,um,Spot,Position,1149,um,Spot,Position,555
235,um,Spot,Position,1155,um,Spot,Position,557
426,um,Spot,Position,1156,um,Spot,Position,554
354,um,Spot,Position,1159,um,Spot,Position,555
284,um,Spot,Position,1163,um,Spot,Position,556
579,um,Spot,Position,1169,um,Spot,Position,555
209,um,Spot,Position,1175,um,Spot,Position,559
455,um,Spot,Position,1173,um,Spot,Position,558
387,um,Spot,Position,1179,um,Spot,Position,556
497,um,Spot,Position,1181,um,Spot,Position,558
477,um,Spot,Position,1192,um,Spot,Position,558
329,um,Spot,Position,1196,um,Spot,Position,557
360,um,Spot,Position,1244,um,Spot,Position,560
382,um,Spot,Position,1295,um,Spot,Position,559
639,um,Spot,Position,1045,um,Spot,Position,544
767,um,Spot,Position,1044,um,Spot,Position,544
788,um,Spot,Position,1049,um,Spot,Position,546
697,um,Spot,Position,1056,um,Spot,Position,543
1016,um,Spot,Position,1206,um,Spot,Position,542
922,um,Spot,Position,1029,um,Spot,Position,550
940,um,Spot,Position,1042,um,Spot,Position,552
843,um,Spot,Position,1044,um,Spot,Position,550
890,um,Spot,Position,1046,um,Spot,Position,551
614,um,Spot,Position,1053,um,Spot,Position,548
815,um,Spot,Position,1063,um,Spot,Position,547
862,um,Spot,Position,1064,um,Spot,Position,550
674,um,Spot,Position,1070,um,Spot,Position,550
660,um,Spot,Position,1073,um,Spot,Position,548
952,um,Spot,Position,1076,um,Spot,Position,552
762,um,Spot,Position,1089,um,Spot,Position,551
740,um,Spot,Position,1099,um,Spot,Position,551
802,um,Spot,Position,1096,um,Spot,Position,551
775,um,Spot,Position,1136,um,Spot,Position,548
937,um,Spot,Position,1330,um,Spot,Position,547
1017,um,Spot,Position,1028,um,Spot,Position,558
991,um,Spot,Position,1055,um,Spot,Position,556
605,um,Spot,Position,1097,um,Spot,Position,554
920,um,Spot,Position,1102,um,Spot,Position,556
889,um,Spot,Position,1107,um,Spot,Position,556
913,um,Spot,Position,1131,um,Spot,Position,558
616,um,Spot,Position,1143,um,Spot,Position,555
657,um,Spot,Position,1145,um,Spot,Position,558
801,um,Spot,Position,1158,um,Spot,Position,558
624,um,Spot,Position,1179,um,Spot,Position,558
1172,um,Spot,Position,1064,um,Spot,Position,498
1053,um,Spot,Position,1038,um,Spot,Position,518
1074,um,Spot,Position,1260,um,Spot,Position,514
1405,um,Spot,Position,1220,um,Spot,Position,559
-255,um,Spot,Position,-376,um,Spot,Position,562
-283,um,Spot,Position,-367,um,Spot,Position,566
-332,um,Spot,Position,-348,um,Spot,Position,566
-399,um,Spot,Position,-307,um,Spot,Position,566
-351,um,Spot,Position,-291,um,Spot,Position,564
-284,um,Spot,Position,-286,um,Spot,Position,566
-326,um,Spot,Position,-283,um,Spot,Position,560
-383,um,Spot,Position,-274,um,Spot,Position,565
-264,um,Spot,Position,-464,um,Spot,Position,568
-312,um,Spot,Position,-408,um,Spot,Position,571
-314,um,Spot,Position,-374,um,Spot,Position,567
-348,um,Spot,Position,-364,um,Spot,Position,570
-387,um,Spot,Position,-350,um,Spot,Position,573
-428,um,Spot,Position,-257,um,Spot,Position,569
-640,um,Spot,Position,-253,um,Spot,Position,574
-379,um,Spot,Position,-655,um,Spot,Position,580
-294,um,Spot,Position,-493,um,Spot,Position,577
-340,um,Spot,Position,-466,um,Spot,Position,580
-374,um,Spot,Position,-438,um,Spot,Position,579
-335,um,Spot,Position,-426,um,Spot,Position,576
-416,um,Spot,Position,-377,um,Spot,Position,579
-443,um,Spot,Position,-328,um,Spot,Position,578
-440,um,Spot,Position,-302,um,Spot,Position,574
-450,um,Spot,Position,-282,um,Spot,Position,575
-271,um,Spot,Position,-582,um,Spot,Position,586
-301,um,Spot,Position,-559,um,Spot,Position,587
-369,um,Spot,Position,-546,um,Spot,Position,587
-308,um,Spot,Position,-536,um,Spot,Position,585
-360,um,Spot,Position,-523,um,Spot,Position,588
-321,um,Spot,Position,-510,um,Spot,Position,584
-397,um,Spot,Position,-502,um,Spot,Position,584
-358,um,Spot,Position,-492,um,Spot,Position,588
-423,um,Spot,Position,-407,um,Spot,Position,583
-474,um,Spot,Position,-365,um,Spot,Position,585
-449,um,Spot,Position,-355,um,Spot,Position,581
-519,um,Spot,Position,-334,um,Spot,Position,586
-482,um,Spot,Position,-327,um,Spot,Position,585
-514,um,Spot,Position,-278,um,Spot,Position,586
-301,um,Spot,Position,-633,um,Spot,Position,593
-270,um,Spot,Position,-618,um,Spot,Position,591
-307,um,Spot,Position,-590,um,Spot,Position,590
-331,um,Spot,Position,-560,um,Spot,Position,589
-398,um,Spot,Position,-524,um,Spot,Position,594
-428,um,Spot,Position,-497,um,Spot,Position,594
-405,um,Spot,Position,-472,um,Spot,Position,589
-450,um,Spot,Position,-426,um,Spot,Position,590
-513,um,Spot,Position,-385,um,Spot,Position,594
-500,um,Spot,Position,-362,um,Spot,Position,589
-551,um,Spot,Position,-325,um,Spot,Position,593
-589,um,Spot,Position,-291,um,Spot,Position,593
-267,um,Spot,Position,-656,um,Spot,Position,597
-331,um,Spot,Position,-599,um,Spot,Position,600
-423,um,Spot,Position,-581,um,Spot,Position,602
-389,um,Spot,Position,-565,um,Spot,Position,598
-423,um,Spot,Position,-541,um,Spot,Position,598
-512,um,Spot,Position,-449,um,Spot,Position,601
-501,um,Spot,Position,-424,um,Spot,Position,597
-530,um,Spot,Position,-367,um,Spot,Position,595
-623,um,Spot,Position,-322,um,Spot,Position,598
-620,um,Spot,Position,-264,um,Spot,Position,595
-362,um,Spot,Position,-645,um,Spot,Position,607
-335,um,Spot,Position,-646,um,Spot,Position,603
-402,um,Spot,Position,-629,um,Spot,Position,607
-433,um,Spot,Position,-613,um,Spot,Position,606
-371,um,Spot,Position,-585,um,Spot,Position,603
-450,um,Spot,Position,-581,um,Spot,Position,608
-479,um,Spot,Position,-533,um,Spot,Position,607
-533,um,Spot,Position,-477,um,Spot,Position,607
-483,um,Spot,Position,-477,um,Spot,Position,603
-533,um,Spot,Position,-448,um,Spot,Position,605
-553,um,Spot,Position,-411,um,Spot,Position,603
-584,um,Spot,Position,-400,um,Spot,Position,606
-615,um,Spot,Position,-372,um,Spot,Position,606
-571,um,Spot,Position,-345,um,Spot,Position,602
-587,um,Spot,Position,-335,um,Spot,Position,604
-647,um,Spot,Position,-331,um,Spot,Position,604
-667,um,Spot,Position,-278,um,Spot,Position,603
-393,um,Spot,Position,-655,um,Spot,Position,612
-425,um,Spot,Position,-633,um,Spot,Position,611
-484,um,Spot,Position,-594,um,Spot,Position,616
-502,um,Spot,Position,-570,um,Spot,Position,615
-483,um,Spot,Position,-560,um,Spot,Position,610
-511,um,Spot,Position,-512,um,Spot,Position,609
-531,um,Spot,Position,-510,um,Spot,Position,615
-558,um,Spot,Position,-480,um,Spot,Position,613
-582,um,Spot,Position,-461,um,Spot,Position,613
-575,um,Spot,Position,-442,um,Spot,Position,610
-627,um,Spot,Position,-418,um,Spot,Position,612
-634,um,Spot,Position,-392,um,Spot,Position,615
-676,um,Spot,Position,-356,um,Spot,Position,613
-453,um,Spot,Position,-657,um,Spot,Position,619
-481,um,Spot,Position,-625,um,Spot,Position,621
-534,um,Spot,Position,-575,um,Spot,Position,620
-541,um,Spot,Position,-554,um,Spot,Position,619
-562,um,Spot,Position,-520,um,Spot,Position,617
-603,um,Spot,Position,-490,um,Spot,Position,620
-652,um,Spot,Position,-449,um,Spot,Position,622
-670,um,Spot,Position,-409,um,Spot,Position,618
