X 1: Position X,Unit,Category,Collection,Y 1: Position Y,Unit,Category,Collection,Position_Z
1073,um,Spot,Position,933,um,Spot,Position,539
1098,um,Spot,Position,847,um,Spot,Position,548
1340,um,Spot,Position,1026,um,Spot,Position,468
1303,um,Spot,Position,966,um,Spot,Position,519
1179,um,Spot,Position,871,um,Spot,Position,551
1140,um,Spot,Position,883,um,Spot,Position,548
1163,um,Spot,Position,958,um,Spot,Position,552
1240,um,Spot,Position,978,um,Spot,Position,553
1202,um,Spot,Position,695,um,Spot,Position,554
1232,um,Spot,Position,880,um,Spot,Position,557
1227,um,Spot,Position,900,um,Spot,Position,558
1194,um,Spot,Position,937,um,Spot,Position,553
1274,um,Spot,Position,977,um,Spot,Position,559
1169,um,Spot,Position,1000,um,Spot,Position,554
1619,um,Spot,Position,742,um,Spot,Position,548
1808,um,Spot,Position,1009,um,Spot,Position,557
-983,um,Spot,Position,1194,um,Spot,Position,472
-861,um,Spot,Position,1225,um,Spot,Position,507
-626,um,Spot,Position,1355,um,Spot,Position,506
-997,um,Spot,Position,1363,um,Spot,Position,532
-749,um,Spot,Position,1210,um,Spot,Position,538
-743,um,Spot,Position,1240,um,Spot,Position,546
-195,um,Spot,Position,1523,um,Spot,Position,489
-361,um,Spot,Position,1226,um,Spot,Position,499
-298,um,Spot,Position,1345,um,Spot,Position,510
-199,um,Spot,Position,1341,um,Spot,Position,517
-198,um,Spot,Position,1321,um,Spot,Position,522
-219,um,Spot,Position,1294,um,Spot,Position,535
-349,um,Spot,Position,1129,um,Spot,Position,544
-304,um,Spot,Position,1135,um,Spot,Position,540
-264,um,Spot,Position,1241,um,Spot,Position,542
-196,um,Spot,Position,1243,um,Spot,Position,540
-383,um,Spot,Position,1208,um,Spot,Position,548
-262,um,Spot,Position,1319,um,Spot,Position,551
-275,um,Spot,Position,1363,um,Spot,Position,553
-227,um,Spot,Position,1367,um,Spot,Position,552
-506,um,Spot,Position,1170,um,Spot,Position,559
-352,um,Spot,Position,1315,um,Spot,Position,557
-308,um,Spot,Position,1380,um,Spot,Position,559
-230,um,Spot,Position,1416,um,Spot,Position,558
-197,um,Spot,Position,1417,um,Spot,Position,557
-433,um,Spot,Position,1436,um,Spot,Position,559
214,um,Spot,Position,1135,um,Spot,Position,460
250,um,Spot,Position,1328,um,Spot,Position,495
-151,um,Spot,Position,1187,um,Spot,Position,501
161,um,Spot,Position,1112,um,Spot,Position,519
-21,um,Spot,Position,1119,um,Spot,Position,522
37.8,um,Spot,Position,1124,um,Spot,Position,521
96,um,Spot,Position,1147,um,Spot,Position,522
159,um,Spot,Position,1153,um,Spot,Position,521
77.2,um,Spot,Position,1194,um,Spot,Position,523
-132,um,Spot,Position,1128,um,Spot,Position,530
-92.5,um,Spot,Position,1144,um,Spot,Position,528
-76.6,um,Spot,Position,1194,um,Spot,Position,530
215,um,Spot,Position,1201,um,Spot,Position,527
187,um,Spot,Position,1213,um,Spot,Position,528
-125,um,Spot,Position,1230,um,Spot,Position,535
-47.7,um,Spot,Position,1247,um,Spot,Position,535
-87.5,um,Spot,Position,1251,um,Spot,Position,536
70.5,um,Spot,Position,1310,um,Spot,Position,538
208,um,Spot,Position,1529,um,Spot,Position,538
-104,um,Spot,Position,1273,um,Spot,Position,540
-134,um,Spot,Position,1282,um,Spot,Position,546
-54,um,Spot,Position,1295,um,Spot,Position,542
-56.7,um,Spot,Position,1327,um,Spot,Position,543
246,um,Spot,Position,1331,um,Spot,Position,539
124,um,Spot,Position,1353,um,Spot,Position,542
204,um,Spot,Position,1392,um,Spot,Position,544
-132,um,Spot,Position,1364,um,Spot,Position,552
-43,um,Spot,Position,1372,um,Spot,Position,548
218,um,Spot,Position,1439,um,Spot,Position,549
247,um,Spot,Position,1456,um,Spot,Position,552
-139,um,Spot,Position,1436,um,Spot,Position,558
-16.3,um,Spot,Position,1454,um,Spot,Position,559
630,um,Spot,Position,1142,um,Spot,Position,455
383,um,Spot,Position,1170,um,Spot,Position,451
261,um,Spot,Position,1287,um,Spot,Position,452
361,um,Spot,Position,1476,um,Spot,Position,462
373,um,Spot,Position,1476,um,Spot,Position,472
261,um,Spot,Position,1235,um,Spot,Position,480
449,um,Spot,Position,1467,um,Spot,Position,496
288,um,Spot,Position,1155,um,Spot,Position,520
460,um,Spot,Position,1530,um,Spot,Position,519
496,um,Spot,Position,1134,um,Spot,Position,526
626,um,Spot,Position,1161,um,Spot,Position,530
557,um,Spot,Position,1165,um,Spot,Position,528
557,um,Spot,Position,1194,um,Spot,Position,532
277,um,Spot,Position,1255,um,Spot,Position,532
609,um,Spot,Position,1188,um,Spot,Position,535
638,um,Spot,Position,1207,um,Spot,Position,537
608,um,Spot,Position,1254,um,Spot,Position,540
577,um,Spot,Position,1268,um,Spot,Position,539
648,um,Spot,Position,1270,um,Spot,Position,543
672,um,Spot,Position,1297,um,Spot,Position,544
594,um,Spot,Position,1316,um,Spot,Position,543
560,um,Spot,Position,1340,um,Spot,Position,542
643,um,Spot,Position,1340,um,Spot,Position,545
405,um,Spot,Position,1364,um,Spot,Position,541
634,um,Spot,Position,1370,um,Spot,Position,545
593,um,Spot,Position,1377,um,Spot,Position,540
658,um,Spot,Position,1389,um,Spot,Position,550
468,um,Spot,Position,1401,um,Spot,Position,547
416,um,Spot,Position,1419,um,Spot,Position,552
570,um,Spot,Position,1421,um,Spot,Position,550
304,um,Spot,Position,1430,um,Spot,Position,549
607,um,Spot,Position,1426,um,Spot,Position,554
522,um,Spot,Position,1446,um,Spot,Position,554
570,um,Spot,Position,1457,um,Spot,Position,555
354,um,Spot,Position,1466,um,Spot,Position,556
641,um,Spot,Position,1470,um,Spot,Position,557
400,um,Spot,Position,1503,um,Spot,Position,557
769,um,Spot,Position,1333,um,Spot,Position,458
1049,um,Spot,Position,1439,um,Spot,Position,479
1057,um,Spot,Position,1119,um,Spot,Position,520
684,um,Spot,Position,1164,um,Spot,Position,534
682,um,Spot,Position,1205,um,Spot,Position,536
813,um,Spot,Position,1153,um,Spot,Position,540
726,um,Spot,Position,1247,um,Spot,Position,541
694,um,Spot,Position,1260,um,Spot,Position,542
875,um,Spot,Position,1255,um,Spot,Position,548
710,um,Spot,Position,1316,um,Spot,Position,548
846,um,Spot,Position,1292,um,Spot,Position,553
892,um,Spot,Position,1315,um,Spot,Position,558
1428,um,Spot,Position,1395,um,Spot,Position,474
1463,um,Spot,Position,1326,um,Spot,Position,479
1221,um,Spot,Position,1291,um,Spot,Position,513
1154,um,Spot,Position,1145,um,Spot,Position,520
1395,um,Spot,Position,1156,um,Spot,Position,531
1370,um,Spot,Position,1146,um,Spot,Position,549
-869,um,Spot,Position,1615,um,Spot,Position,558
-872,um,Spot,Position,1629,um,Spot,Position,555
-299,um,Spot,Position,1785,um,Spot,Position,485
-324,um,Spot,Position,1655,um,Spot,Position,554
181,um,Spot,Position,1729,um,Spot,Position,471
147,um,Spot,Position,1805,um,Spot,Position,491
-146,um,Spot,Position,1710,um,Spot,Position,511
198,um,Spot,Position,1788,um,Spot,Position,517
215,um,Spot,Position,1711,um,Spot,Position,547
190,um,Spot,Position,1821,um,Spot,Position,557
613,um,Spot,Position,1549,um,Spot,Position,476
610,um,Spot,Position,1584,um,Spot,Position,488
431,um,Spot,Position,1558,um,Spot,Position,504
365,um,Spot,Position,1738,um,Spot,Position,510
328,um,Spot,Position,1845,um,Spot,Position,507
421,um,Spot,Position,1532,um,Spot,Position,514
460,um,Spot,Position,1592,um,Spot,Position,517
450,um,Spot,Position,1613,um,Spot,Position,524
417,um,Spot,Position,1645,um,Spot,Position,522
381,um,Spot,Position,1792,um,Spot,Position,553
1334,um,Spot,Position,1644,um,Spot,Position,535
1372,um,Spot,Position,1782,um,Spot,Position,550
1332,um,Spot,Position,1689,um,Spot,Position,555
1355,um,Spot,Position,1748,um,Spot,Position,559
1802,um,Spot,Position,1532,um,Spot,Position,485
-800,um,Spot,Position,-950,um,Spot,Position,581
-634,um,Spot,Position,-650,um,Spot,Position,582
-729,um,Spot,Position,-680,um,Spot,Position,603
-760,um,Spot,Position,-852,um,Spot,Position,622
-616,um,Spot,Position,-864,um,Spot,Position,626
-662,um,Spot,Position,-747,um,Spot,Position,626
-465,um,Spot,Position,-680,um,Spot,Position,565
-390,um,Spot,Position,-775,um,Spot,Position,568
-340,um,Spot,Position,-823,um,Spot,Position,598
-174,um,Spot,Position,-613,um,Spot,Position,615
-186,um,Spot,Position,-631,um,Spot,Position,617
-171,um,Spot,Position,-794,um,Spot,Position,626
-189,um,Spot,Position,-691,um,Spot,Position,626
-554,um,Spot,Position,-687,um,Spot,Position,626
-260,um,Spot,Position,-687,um,Spot,Position,626
-408,um,Spot,Position,-652,um,Spot,Position,626
-219,um,Spot,Position,-654,um,Spot,Position,626
-513,um,Spot,Position,-632,um,Spot,Position,626
-8.58,um,Spot,Position,-768,um,Spot,Position,563
63.5,um,Spot,Position,-600,um,Spot,Position,601
198,um,Spot,Position,-632,um,Spot,Position,607
12.7,um,Spot,Position,-621,um,Spot,Position,605
-51.5,um,Spot,Position,-614,um,Spot,Position,606
-144,um,Spot,Position,-598,um,Spot,Position,608
126,um,Spot,Position,-599,um,Spot,Position,604
147,um,Spot,Position,-675,um,Spot,Position,615
-124,um,Spot,Position,-640,um,Spot,Position,614
-22.4,um,Spot,Position,-640,um,Spot,Position,611
-59.8,um,Spot,Position,-662,um,Spot,Position,618
-144,um,Spot,Position,-932,um,Spot,Position,626
-159,um,Spot,Position,-799,um,Spot,Position,626
179,um,Spot,Position,-743,um,Spot,Position,626
-163,um,Spot,Position,-737,um,Spot,Position,626
-22.5,um,Spot,Position,-732,um,Spot,Position,626
52.3,um,Spot,Position,-717,um,Spot,Position,626
-129,um,Spot,Position,-711,um,Spot,Position,626
-32.7,um,Spot,Position,-713,um,Spot,Position,626
212,um,Spot,Position,-704,um,Spot,Position,626
34.6,um,Spot,Position,-702,um,Spot,Position,626
-74.1,um,Spot,Position,-700,um,Spot,Position,626
-135,um,Spot,Position,-672,um,Spot,Position,626
533,um,Spot,Position,-729,um,Spot,Position,598
517,um,Spot,Position,-626,um,Spot,Position,607
597,um,Spot,Position,-614,um,Spot,Position,607
569,um,Spot,Position,-601,um,Spot,Position,604
426,um,Spot,Position,-600,um,Spot,Position,603
627,um,Spot,Position,-595,um,Spot,Position,607
595,um,Spot,Position,-648,um,Spot,Position,616
562,um,Spot,Position,-644,um,Spot,Position,613
379,um,Spot,Position,-633,um,Spot,Position,610
505,um,Spot,Position,-629,um,Spot,Position,610
540,um,Spot,Position,-624,um,Spot,Position,610
450,um,Spot,Position,-804,um,Spot,Position,622
527,um,Spot,Position,-670,um,Spot,Position,619
642,um,Spot,Position,-647,um,Spot,Position,619
680,um,Spot,Position,-643,um,Spot,Position,619
383,um,Spot,Position,-808,um,Spot,Position,626
676,um,Spot,Position,-794,um,Spot,Position,626
669,um,Spot,Position,-745,um,Spot,Position,626
317,um,Spot,Position,-724,um,Spot,Position,626
586,um,Spot,Position,-716,um,Spot,Position,626
490,um,Spot,Position,-710,um,Spot,Position,626
647,um,Spot,Position,-703,um,Spot,Position,626
563,um,Spot,Position,-690,um,Spot,Position,626
626,um,Spot,Position,-688,um,Spot,Position,626
581,um,Spot,Position,-682,um,Spot,Position,626
1005,um,Spot,Position,-677,um,Spot,Position,577
1102,um,Spot,Position,-739,um,Spot,Position,593
698,um,Spot,Position,-602,um,Spot,Position,614
975,um,Spot,Position,-937,um,Spot,Position,626
927,um,Spot,Position,-931,um,Spot,Position,626
1022,um,Spot,Position,-775,um,Spot,Position,626
747,um,Spot,Position,-763,um,Spot,Position,626
734,um,Spot,Position,-753,um,Spot,Position,626
693,um,Spot,Position,-694,um,Spot,Position,626
717,um,Spot,Position,-653,um,Spot,Position,626
751,um,Spot,Position,-653,um,Spot,Position,626
701,um,Spot,Position,-642,um,Spot,Position,626
875,um,Spot,Position,-621,um,Spot,Position,626
894,um,Spot,Position,-603,um,Spot,Position,626
829,um,Spot,Position,-597,um,Spot,Position,626
1110,um,Spot,Position,-842,um,Spot,Position,572
1261,um,Spot,Position,-907,um,Spot,Position,590
1513,um,Spot,Position,-748,um,Spot,Position,626
1128,um,Spot,Position,-651,um,Spot,Position,626
1728,um,Spot,Position,-740,um,Spot,Position,626
-830,um,Spot,Position,-493,um,Spot,Position,569
-596,um,Spot,Position,-571,um,Spot,Position,577
-808,um,Spot,Position,-378,um,Spot,Position,582
-612,um,Spot,Position,-506,um,Spot,Position,592
-949,um,Spot,Position,-288,um,Spot,Position,588
-669,um,Spot,Position,-192,um,Spot,Position,592
-639,um,Spot,Position,-284,um,Spot,Position,598
-725,um,Spot,Position,-198,um,Spot,Position,599
-716,um,Spot,Position,-182,um,Spot,Position,599
-992,um,Spot,Position,-444,um,Spot,Position,609
-954,um,Spot,Position,-557,um,Spot,Position,613
-783,um,Spot,Position,-280,um,Spot,Position,615
-776,um,Spot,Position,-231,um,Spot,Position,611
-873,um,Spot,Position,-171,um,Spot,Position,614
-865,um,Spot,Position,-243,um,Spot,Position,618
-611,um,Spot,Position,-511,um,Spot,Position,626
-828,um,Spot,Position,-487,um,Spot,Position,626
-728,um,Spot,Position,-451,um,Spot,Position,626
-842,um,Spot,Position,-384,um,Spot,Position,626
-902,um,Spot,Position,-379,um,Spot,Position,626
-833,um,Spot,Position,-355,um,Spot,Position,626
-764,um,Spot,Position,-340,um,Spot,Position,626
-817,um,Spot,Position,-336,um,Spot,Position,626
-930,um,Spot,Position,-306,um,Spot,Position,626
-878,um,Spot,Position,-306,um,Spot,Position,626
-825,um,Spot,Position,-290,um,Spot,Position,626
-859,um,Spot,Position,-287,um,Spot,Position,626
-222,um,Spot,Position,-318,um,Spot,Position,566
-312,um,Spot,Position,-271,um,Spot,Position,565
-293,um,Spot,Position,-235,um,Spot,Position,561
-324,um,Spot,Position,-226,um,Spot,Position,562
-440,um,Spot,Position,-374,um,Spot,Position,569
-203,um,Spot,Position,-357,um,Spot,Position,571
-228,um,Spot,Position,-352,um,Spot,Position,570
-268,um,Spot,Position,-312,um,Spot,Position,570
-178,um,Spot,Position,-425,um,Spot,Position,579
-277,um,Spot,Position,-402,um,Spot,Position,580
-238,um,Spot,Position,-397,um,Spot,Position,579
-174,um,Spot,Position,-398,um,Spot,Position,575
-271,um,Spot,Position,-362,um,Spot,Position,579
-447,um,Spot,Position,-285,um,Spot,Position,578
-449,um,Spot,Position,-243,um,Spot,Position,575
-212,um,Spot,Position,-453,um,Spot,Position,586
-192,um,Spot,Position,-445,um,Spot,Position,583
-277,um,Spot,Position,-437,um,Spot,Position,585
-231,um,Spot,Position,-418,um,Spot,Position,582
-355,um,Spot,Position,-409,um,Spot,Position,585
-413,um,Spot,Position,-373,um,Spot,Position,582
-571,um,Spot,Position,-190,um,Spot,Position,583
-215,um,Spot,Position,-499,um,Spot,Position,593
-256,um,Spot,Position,-478,um,Spot,Position,592
-275,um,Spot,Position,-467,um,Spot,Position,594
-176,um,Spot,Position,-507,um,Spot,Position,596
-370,um,Spot,Position,-487,um,Spot,Position,602
-464,um,Spot,Position,-430,um,Spot,Position,597
-509,um,Spot,Position,-422,um,Spot,Position,599
-568,um,Spot,Position,-356,um,Spot,Position,599
-172,um,Spot,Position,-562,um,Spot,Position,605
-409,um,Spot,Position,-529,um,Spot,Position,608
-367,um,Spot,Position,-525,um,Spot,Position,605
-522,um,Spot,Position,-502,um,Spot,Position,608
-540,um,Spot,Position,-440,um,Spot,Position,609
-537,um,Spot,Position,-405,um,Spot,Position,606
-476,um,Spot,Position,-502,um,Spot,Position,614
-357,um,Spot,Position,-571,um,Spot,Position,617
-491,um,Spot,Position,-547,um,Spot,Position,622
-532,um,Spot,Position,-543,um,Spot,Position,621
-535,um,Spot,Position,-574,um,Spot,Position,626
-567,um,Spot,Position,-569,um,Spot,Position,626
-570,um,Spot,Position,-544,um,Spot,Position,626
-582,um,Spot,Position,-485,um,Spot,Position,626
131,um,Spot,Position,-401,um,Spot,Position,565
-6.69,um,Spot,Position,-365,um,Spot,Position,564
48,um,Spot,Position,-356,um,Spot,Position,562
-71.6,um,Spot,Position,-338,um,Spot,Position,562
-123,um,Spot,Position,-315,um,Spot,Position,561
230,um,Spot,Position,-459,um,Spot,Position,573
170,um,Spot,Position,-452,um,Spot,Position,573
79.3,um,Spot,Position,-437,um,Spot,Position,573
104,um,Spot,Position,-436,um,Spot,Position,572
202,um,Spot,Position,-430,um,Spot,Position,570
7.62,um,Spot,Position,-421,um,Spot,Position,570
63.9,um,Spot,Position,-418,um,Spot,Position,569
-48,um,Spot,Position,-406,um,Spot,Position,573
-111,um,Spot,Position,-400,um,Spot,Position,574
-153,um,Spot,Position,-372,um,Spot,Position,571
-126,um,Spot,Position,-371,um,Spot,Position,569
-150,um,Spot,Position,-346,um,Spot,Position,567
207,um,Spot,Position,-475,um,Spot,Position,578
105,um,Spot,Position,-463,um,Spot,Position,578
-38.5,um,Spot,Position,-442,um,Spot,Position,578
19.1,um,Spot,Position,-444,um,Spot,Position,576
122,um,Spot,Position,-540,um,Spot,Position,587
93.7,um,Spot,Position,-525,um,Spot,Position,588
31.6,um,Spot,Position,-509,um,Spot,Position,586
78.4,um,Spot,Position,-502,um,Spot,Position,584
224,um,Spot,Position,-499,um,Spot,Position,582
48.5,um,Spot,Position,-490,um,Spot,Position,583
-87.4,um,Spot,Position,-486,um,Spot,Position,585
174,um,Spot,Position,-486,um,Spot,Position,586
-29,um,Spot,Position,-482,um,Spot,Position,585
-141,um,Spot,Position,-481,um,Spot,Position,586
-0.314,um,Spot,Position,-479,um,Spot,Position,583
-54.1,um,Spot,Position,-465,um,Spot,Position,582
-163,um,Spot,Position,-439,um,Spot,Position,583
3.07,um,Spot,Position,-547,um,Spot,Position,593
164,um,Spot,Position,-543,um,Spot,Position,591
-46.4,um,Spot,Position,-539,um,Spot,Position,593
194,um,Spot,Position,-524,um,Spot,Position,590
-88.1,um,Spot,Position,-519,um,Spot,Position,593
-6.94,um,Spot,Position,-509,um,Spot,Position,588
-66.6,um,Spot,Position,-568,um,Spot,Position,599
-26.8,um,Spot,Position,-569,um,Spot,Position,600
104,um,Spot,Position,-569,um,Spot,Position,596
-103,um,Spot,Position,-559,um,Spot,Position,599
-115,um,Spot,Position,-546,um,Spot,Position,597
-9.45,um,Spot,Position,-594,um,Spot,Position,604
494,um,Spot,Position,-371,um,Spot,Position,563
448,um,Spot,Position,-398,um,Spot,Position,567
557,um,Spot,Position,-492,um,Spot,Position,580
664,um,Spot,Position,-417,um,Spot,Position,576
566,um,Spot,Position,-552,um,Spot,Position,586
556,um,Spot,Position,-531,um,Spot,Position,585
422,um,Spot,Position,-501,um,Spot,Position,583
452,um,Spot,Position,-495,um,Spot,Position,582
598,um,Spot,Position,-489,um,Spot,Position,584
551,um,Spot,Position,-568,um,Spot,Position,592
519,um,Spot,Position,-554,um,Spot,Position,593
609,um,Spot,Position,-534,um,Spot,Position,593
630,um,Spot,Position,-503,um,Spot,Position,591
468,um,Spot,Position,-591,um,Spot,Position,599
267,um,Spot,Position,-588,um,Spot,Position,600
599,um,Spot,Position,-567,um,Spot,Position,600
394,um,Spot,Position,-561,um,Spot,Position,597
678,um,Spot,Position,-552,um,Spot,Position,602
633,um,Spot,Position,-537,um,Spot,Position,595
650,um,Spot,Position,-594,um,Spot,Position,608
720,um,Spot,Position,-340,um,Spot,Position,565
819,um,Spot,Position,-222,um,Spot,Position,562
786,um,Spot,Position,-313,um,Spot,Position,571
766,um,Spot,Position,-310,um,Spot,Position,568
749,um,Spot,Position,-500,um,Spot,Position,576
733,um,Spot,Position,-376,um,Spot,Position,575
966,um,Spot,Position,-212,um,Spot,Position,576
773,um,Spot,Position,-416,um,Spot,Position,586
736,um,Spot,Position,-407,um,Spot,Position,583
1032,um,Spot,Position,-249,um,Spot,Position,587
744,um,Spot,Position,-464,um,Spot,Position,595
749,um,Spot,Position,-440,um,Spot,Position,590
795,um,Spot,Position,-421,um,Spot,Position,590
992,um,Spot,Position,-264,um,Spot,Position,590
709,um,Spot,Position,-483,um,Spot,Position,595
817,um,Spot,Position,-470,um,Spot,Position,600
848,um,Spot,Position,-415,um,Spot,Position,597
979,um,Spot,Position,-353,um,Spot,Position,596
1097,um,Spot,Position,-268,um,Spot,Position,598
855,um,Spot,Position,-482,um,Spot,Position,605
964,um,Spot,Position,-440,um,Spot,Position,607
918,um,Spot,Position,-432,um,Spot,Position,603
772,um,Spot,Position,-567,um,Spot,Position,611
814,um,Spot,Position,-549,um,Spot,Position,612
854,um,Spot,Position,-536,um,Spot,Position,613
1082,um,Spot,Position,-413,um,Spot,Position,614
881,um,Spot,Position,-570,um,Spot,Position,621
851,um,Spot,Position,-590,um,Spot,Position,626
956,um,Spot,Position,-576,um,Spot,Position,626
905,um,Spot,Position,-554,um,Spot,Position,626
990,um,Spot,Position,-497,um,Spot,Position,626
1105,um,Spot,Position,-482,um,Spot,Position,626
1325,um,Spot,Position,-349,um,Spot,Position,566
1142,um,Spot,Position,-240,um,Spot,Position,601
1135,um,Spot,Position,-288,um,Spot,Position,602
1123,um,Spot,Position,-360,um,Spot,Position,614
1145,um,Spot,Position,-347,um,Spot,Position,613
1106,um,Spot,Position,-324,um,Spot,Position,611
1293,um,Spot,Position,-296,um,Spot,Position,614
1203,um,Spot,Position,-278,um,Spot,Position,614
1256,um,Spot,Position,-279,um,Spot,Position,622
1291,um,Spot,Position,-231,um,Spot,Position,621
1271,um,Spot,Position,-214,um,Spot,Position,623
1154,um,Spot,Position,-472,um,Spot,Position,626
1455,um,Spot,Position,-453,um,Spot,Position,626
1142,um,Spot,Position,-449,um,Spot,Position,626
1206,um,Spot,Position,-447,um,Spot,Position,626
1132,um,Spot,Position,-441,um,Spot,Position,626
1466,um,Spot,Position,-432,um,Spot,Position,626
1221,um,Spot,Position,-402,um,Spot,Position,626
1234,um,Spot,Position,-404,um,Spot,Position,626
1185,um,Spot,Position,-379,um,Spot,Position,626
1283,um,Spot,Position,-349,um,Spot,Position,626
1325,um,Spot,Position,-315,um,Spot,Position,626
1331,um,Spot,Position,-292,um,Spot,Position,626
1294,um,Spot,Position,-281,um,Spot,Position,626
1303,um,Spot,Position,-240,um,Spot,Position,626
1339,um,Spot,Position,-198,um,Spot,Position,626
1415,um,Spot,Position,-177,um,Spot,Position,626
1620,um,Spot,Position,-469,um,Spot,Position,626
1556,um,Spot,Position,-451,um,Spot,Position,626
1783,um,Spot,Position,-300,um,Spot,Position,626
1854,um,Spot,Position,-190,um,Spot,Position,626
-898,um,Spot,Position,-128,um,Spot,Position,565
-634,um,Spot,Position,19.3,um,Spot,Position,566
-602,um,Spot,Position,21,um,Spot,Position,563
-825,um,Spot,Position,43,um,Spot,Position,565
-662,um,Spot,Position,50.8,um,Spot,Position,565
-607,um,Spot,Position,72.6,um,Spot,Position,561
-724,um,Spot,Position,151,um,Spot,Position,565
-618,um,Spot,Position,-49.5,um,Spot,Position,570
-647,um,Spot,Position,-39.4,um,Spot,Position,573
-604,um,Spot,Position,-18.6,um,Spot,Position,568
-680,um,Spot,Position,47.4,um,Spot,Position,569
-751,um,Spot,Position,57.2,um,Spot,Position,574
-730,um,Spot,Position,89.8,um,Spot,Position,570
-785,um,Spot,Position,157,um,Spot,Position,573
-792,um,Spot,Position,184,um,Spot,Position,570
-842,um,Spot,Position,218,um,Spot,Position,573
-879,um,Spot,Position,230,um,Spot,Position,571
-616,um,Spot,Position,-106,um,Spot,Position,577
-668,um,Spot,Position,-101,um,Spot,Position,579
-685,um,Spot,Position,-57.4,um,Spot,Position,578
-687,um,Spot,Position,-20.9,um,Spot,Position,574
-778,um,Spot,Position,62.1,um,Spot,Position,577
-763,um,Spot,Position,112,um,Spot,Position,575
-817,um,Spot,Position,114,um,Spot,Position,578
-739,um,Spot,Position,-79,um,Spot,Position,587
-694,um,Spot,Position,-79.1,um,Spot,Position,582
-755,um,Spot,Position,-10,um,Spot,Position,583
-829,um,Spot,Position,95.4,um,Spot,Position,584
-870,um,Spot,Position,139,um,Spot,Position,584
-901,um,Spot,Position,180,um,Spot,Position,587
-690,um,Spot,Position,-150,um,Spot,Position,590
-715,um,Spot,Position,-134,um,Spot,Position,592
-797,um,Spot,Position,-71,um,Spot,Position,593
-775,um,Spot,Position,-51.1,um,Spot,Position,590
-838,um,Spot,Position,-18,um,Spot,Position,595
-903,um,Spot,Position,79.3,um,Spot,Position,591
-912,um,Spot,Position,141,um,Spot,Position,591
-964,um,Spot,Position,184,um,Spot,Position,595
-924,um,Spot,Position,224,um,Spot,Position,590
-847,um,Spot,Position,-55.2,um,Spot,Position,600
-899,um,Spot,Position,25.9,um,Spot,Position,599
-965,um,Spot,Position,164,um,Spot,Position,599
-1008,um,Spot,Position,208,um,Spot,Position,596
-1012,um,Spot,Position,227,um,Spot,Position,597
-952,um,Spot,Position,68.8,um,Spot,Position,607
-836,um,Spot,Position,-141,um,Spot,Position,612
-867,um,Spot,Position,-116,um,Spot,Position,613
-919,um,Spot,Position,-100,um,Spot,Position,613
-883,um,Spot,Position,-95.2,um,Spot,Position,612
-863,um,Spot,Position,-87.9,um,Spot,Position,611
-795,um,Spot,Position,-72.6,um,Spot,Position,609
-976,um,Spot,Position,-43.1,um,Spot,Position,612
-914,um,Spot,Position,-26.3,um,Spot,Position,613
-957,um,Spot,Position,-3.31,um,Spot,Position,613
-1006,um,Spot,Position,2.74,um,Spot,Position,613
-904,um,Spot,Position,24.3,um,Spot,Position,612
-1009,um,Spot,Position,33,um,Spot,Position,614
-984,um,Spot,Position,40.2,um,Spot,Position,613
-930,um,Spot,Position,42.4,um,Spot,Position,611
-1004,um,Spot,Position,78.7,um,Spot,Position,612
-980,um,Spot,Position,142,um,Spot,Position,611
-1004,um,Spot,Position,162,um,Spot,Position,611
-684,um,Spot,Position,-149,um,Spot,Position,616
-570,um,Spot,Position,-50.2,um,Spot,Position,566
-529,um,Spot,Position,-33.2,um,Spot,Position,560
-582,um,Spot,Position,-1.49,um,Spot,Position,564
-590,um,Spot,Position,-107,um,Spot,Position,575
1142,um,Spot,Position,120,um,Spot,Position,561
1217,um,Spot,Position,230,um,Spot,Position,563
1110,um,Spot,Position,-40.6,um,Spot,Position,573
1519,um,Spot,Position,51.8,um,Spot,Position,573
1292,um,Spot,Position,198,um,Spot,Position,574
1250,um,Spot,Position,103,um,Spot,Position,575
1124,um,Spot,Position,-125,um,Spot,Position,585
1354,um,Spot,Position,165,um,Spot,Position,585
1336,um,Spot,Position,37.7,um,Spot,Position,594
1384,um,Spot,Position,187,um,Spot,Position,591
1429,um,Spot,Position,230,um,Spot,Position,591
1303,um,Spot,Position,-61.8,um,Spot,Position,600
1428,um,Spot,Position,106,um,Spot,Position,601
1438,um,Spot,Position,155,um,Spot,Position,598
1260,um,Spot,Position,-134,um,Spot,Position,604
1333,um,Spot,Position,-91.5,um,Spot,Position,607
1347,um,Spot,Position,-57.3,um,Spot,Position,606
1400,um,Spot,Position,-18.4,um,Spot,Position,607
1409,um,Spot,Position,53.6,um,Spot,Position,603
1429,um,Spot,Position,124,um,Spot,Position,604
1464,um,Spot,Position,125,um,Spot,Position,607
1290,um,Spot,Position,-169,um,Spot,Position,615
1332,um,Spot,Position,-130,um,Spot,Position,613
1377,um,Spot,Position,-93.3,um,Spot,Position,613
1380,um,Spot,Position,-67.1,um,Spot,Position,611
1476,um,Spot,Position,32,um,Spot,Position,616
1488,um,Spot,Position,101,um,Spot,Position,611
1430,um,Spot,Position,-67.4,um,Spot,Position,622
1460,um,Spot,Position,-4.15,um,Spot,Position,621
1359,um,Spot,Position,-164,um,Spot,Position,626
1424,um,Spot,Position,-128,um,Spot,Position,626
1391,um,Spot,Position,-120,um,Spot,Position,626
