X 1: Position X,Unit,Category,Collection,Y 1: Position Y,Unit,Category,Collection,Position_Z
-16,um,Spot,Position,458,um,Spot,Position,499
183,um,Spot,Position,471,um,Spot,Position,498
-147,um,Spot,Position,492,um,Spot,Position,504
-22.9,um,Spot,Position,507,um,Spot,Position,498
22.1,um,Spot,Position,505,um,Spot,Position,499
11,um,Spot,Position,530,um,Spot,Position,499
245,um,Spot,Position,541,um,Spot,Position,500
-66.9,um,Spot,Position,553,um,Spot,Position,499
-104,um,Spot,Position,565,um,Spot,Position,502
-31.5,um,Spot,Position,563,um,Spot,Position,500
4.64,um,Spot,Position,578,um,Spot,Position,501
-37.2,um,Spot,Position,582,um,Spot,Position,500
-104,um,Spot,Position,588,um,Spot,Position,501
20.2,um,Spot,Position,595,um,Spot,Position,501
114,um,Spot,Position,595,um,Spot,Position,502
-29.7,um,Spot,Position,624,um,Spot,Position,503
-154,um,Spot,Position,544,um,Spot,Position,504
-128,um,Spot,Position,607,um,Spot,Position,506
-103,um,Spot,Position,620,um,Spot,Position,505
151,um,Spot,Position,640,um,Spot,Position,505
-145,um,Spot,Position,642,um,Spot,Position,511
-11.5,um,Spot,Position,664,um,Spot,Position,507
-51,um,Spot,Position,678,um,Spot,Position,506
186,um,Spot,Position,679,um,Spot,Position,507
91,um,Spot,Position,663,um,Spot,Position,513
444,um,Spot,Position,303,um,Spot,Position,457
633,um,Spot,Position,553,um,Spot,Position,471
624,um,Spot,Position,486,um,Spot,Position,485
496,um,Spot,Position,655,um,Spot,Position,486
395,um,Spot,Position,298,um,Spot,Position,494
361,um,Spot,Position,364,um,Spot,Position,493
425,um,Spot,Position,384,um,Spot,Position,494
373,um,Spot,Position,428,um,Spot,Position,495
402,um,Spot,Position,427,um,Spot,Position,495
412,um,Spot,Position,446,um,Spot,Position,496
342,um,Spot,Position,466,um,Spot,Position,496
309,um,Spot,Position,499,um,Spot,Position,497
388,um,Spot,Position,513,um,Spot,Position,491
505,um,Spot,Position,274,um,Spot,Position,499
562,um,Spot,Position,276,um,Spot,Position,501
325,um,Spot,Position,291,um,Spot,Position,497
470,um,Spot,Position,323,um,Spot,Position,499
597,um,Spot,Position,359,um,Spot,Position,501
478,um,Spot,Position,388,um,Spot,Position,500
582,um,Spot,Position,389,um,Spot,Position,502
537,um,Spot,Position,415,um,Spot,Position,500
268,um,Spot,Position,429,um,Spot,Position,497
372,um,Spot,Position,443,um,Spot,Position,498
525,um,Spot,Position,452,um,Spot,Position,502
579,um,Spot,Position,458,um,Spot,Position,503
543,um,Spot,Position,486,um,Spot,Position,501
510,um,Spot,Position,490,um,Spot,Position,499
461,um,Spot,Position,536,um,Spot,Position,501
274,um,Spot,Position,542,um,Spot,Position,500
309,um,Spot,Position,556,um,Spot,Position,499
441,um,Spot,Position,574,um,Spot,Position,501
311,um,Spot,Position,580,um,Spot,Position,502
277,um,Spot,Position,596,um,Spot,Position,499
464,um,Spot,Position,607,um,Spot,Position,503
346,um,Spot,Position,617,um,Spot,Position,503
659,um,Spot,Position,394,um,Spot,Position,506
577,um,Spot,Position,505,um,Spot,Position,508
607,um,Spot,Position,519,um,Spot,Position,510
607,um,Spot,Position,535,um,Spot,Position,508
639,um,Spot,Position,556,um,Spot,Position,511
651,um,Spot,Position,569,um,Spot,Position,511
499,um,Spot,Position,589,um,Spot,Position,505
610,um,Spot,Position,629,um,Spot,Position,509
328,um,Spot,Position,668,um,Spot,Position,507
640,um,Spot,Position,416,um,Spot,Position,513
511,um,Spot,Position,651,um,Spot,Position,514
814,um,Spot,Position,303,um,Spot,Position,457
955,um,Spot,Position,316,um,Spot,Position,465
734,um,Spot,Position,633,um,Spot,Position,467
1065,um,Spot,Position,375,um,Spot,Position,471
962,um,Spot,Position,553,um,Spot,Position,501
801,um,Spot,Position,674,um,Spot,Position,504
827,um,Spot,Position,422,um,Spot,Position,509
868,um,Spot,Position,402,um,Spot,Position,516
876,um,Spot,Position,456,um,Spot,Position,517
772,um,Spot,Position,470,um,Spot,Position,513
833,um,Spot,Position,468,um,Spot,Position,516
762,um,Spot,Position,517,um,Spot,Position,514
780,um,Spot,Position,577,um,Spot,Position,515
730,um,Spot,Position,635,um,Spot,Position,514
877,um,Spot,Position,316,um,Spot,Position,520
834,um,Spot,Position,520,um,Spot,Position,520
820,um,Spot,Position,579,um,Spot,Position,518
810,um,Spot,Position,609,um,Spot,Position,519
829,um,Spot,Position,639,um,Spot,Position,527
1077,um,Spot,Position,664,um,Spot,Position,527
1095,um,Spot,Position,634,um,Spot,Position,537
1308,um,Spot,Position,310,um,Spot,Position,459
1482,um,Spot,Position,263,um,Spot,Position,525
1128,um,Spot,Position,263,um,Spot,Position,537
1126,um,Spot,Position,310,um,Spot,Position,537
1152,um,Spot,Position,370,um,Spot,Position,538
1154,um,Spot,Position,271,um,Spot,Position,540
1207,um,Spot,Position,278,um,Spot,Position,543
1178,um,Spot,Position,300,um,Spot,Position,541
1162,um,Spot,Position,311,um,Spot,Position,540
1180,um,Spot,Position,342,um,Spot,Position,542
1171,um,Spot,Position,415,um,Spot,Position,543
1136,um,Spot,Position,426,um,Spot,Position,544
1151,um,Spot,Position,510,um,Spot,Position,542
1137,um,Spot,Position,614,um,Spot,Position,544
1230,um,Spot,Position,646,um,Spot,Position,544
1129,um,Spot,Position,667,um,Spot,Position,544
1251,um,Spot,Position,270,um,Spot,Position,550
1344,um,Spot,Position,339,um,Spot,Position,548
1247,um,Spot,Position,339,um,Spot,Position,550
1217,um,Spot,Position,360,um,Spot,Position,546
1263,um,Spot,Position,368,um,Spot,Position,551
1222,um,Spot,Position,408,um,Spot,Position,549
1174,um,Spot,Position,537,um,Spot,Position,547
1215,um,Spot,Position,673,um,Spot,Position,553
1283,um,Spot,Position,307,um,Spot,Position,554
1323,um,Spot,Position,328,um,Spot,Position,560
1294,um,Spot,Position,342,um,Spot,Position,554
1312,um,Spot,Position,399,um,Spot,Position,560
1276,um,Spot,Position,402,um,Spot,Position,559
1249,um,Spot,Position,417,um,Spot,Position,553
1303,um,Spot,Position,423,um,Spot,Position,558
1260,um,Spot,Position,465,um,Spot,Position,559
1638,um,Spot,Position,492,um,Spot,Position,538
1617,um,Spot,Position,374,um,Spot,Position,552
-641,um,Spot,Position,779,um,Spot,Position,489
-833,um,Spot,Position,756,um,Spot,Position,507
-869,um,Spot,Position,773,um,Spot,Position,511
-897,um,Spot,Position,938,um,Spot,Position,517
-649,um,Spot,Position,684,um,Spot,Position,556
-625,um,Spot,Position,717,um,Spot,Position,555
-673,um,Spot,Position,722,um,Spot,Position,558
-595,um,Spot,Position,745,um,Spot,Position,555
-636,um,Spot,Position,747,um,Spot,Position,557
-627,um,Spot,Position,813,um,Spot,Position,557
-358,um,Spot,Position,824,um,Spot,Position,485
-320,um,Spot,Position,777,um,Spot,Position,490
-312,um,Spot,Position,708,um,Spot,Position,506
-238,um,Spot,Position,684,um,Spot,Position,516
-182,um,Spot,Position,685,um,Spot,Position,514
-296,um,Spot,Position,707,um,Spot,Position,523
-276,um,Spot,Position,749,um,Spot,Position,523
-238,um,Spot,Position,762,um,Spot,Position,521
-293,um,Spot,Position,766,um,Spot,Position,523
-215,um,Spot,Position,788,um,Spot,Position,521
-228,um,Spot,Position,821,um,Spot,Position,524
-259,um,Spot,Position,864,um,Spot,Position,528
-237,um,Spot,Position,895,um,Spot,Position,529
-213,um,Spot,Position,916,um,Spot,Position,529
-196,um,Spot,Position,950,um,Spot,Position,531
-212,um,Spot,Position,1044,um,Spot,Position,532
-482,um,Spot,Position,705,um,Spot,Position,538
-449,um,Spot,Position,746,um,Spot,Position,534
-274,um,Spot,Position,939,um,Spot,Position,537
-527,um,Spot,Position,703,um,Spot,Position,541
-508,um,Spot,Position,732,um,Spot,Position,543
-415,um,Spot,Position,872,um,Spot,Position,546
-380,um,Spot,Position,925,um,Spot,Position,545
-350,um,Spot,Position,931,um,Spot,Position,542
-243,um,Spot,Position,988,um,Spot,Position,540
-178,um,Spot,Position,1025,um,Spot,Position,540
-246,um,Spot,Position,1040,um,Spot,Position,545
-529,um,Spot,Position,760,um,Spot,Position,548
-513,um,Spot,Position,791,um,Spot,Position,546
-312,um,Spot,Position,943,um,Spot,Position,548
-347,um,Spot,Position,972,um,Spot,Position,548
-307,um,Spot,Position,1002,um,Spot,Position,552
-285,um,Spot,Position,1026,um,Spot,Position,546
-463,um,Spot,Position,957,um,Spot,Position,559
-321,um,Spot,Position,1067,um,Spot,Position,556
-260,um,Spot,Position,1083,um,Spot,Position,554
228,um,Spot,Position,869,um,Spot,Position,454
38.2,um,Spot,Position,1069,um,Spot,Position,452
-165,um,Spot,Position,907,um,Spot,Position,473
197,um,Spot,Position,1028,um,Spot,Position,473
54.1,um,Spot,Position,713,um,Spot,Position,484
254,um,Spot,Position,818,um,Spot,Position,496
226,um,Spot,Position,704,um,Spot,Position,500
-98.5,um,Spot,Position,816,um,Spot,Position,501
-28.8,um,Spot,Position,988,um,Spot,Position,498
137,um,Spot,Position,689,um,Spot,Position,511
-102,um,Spot,Position,707,um,Spot,Position,511
208,um,Spot,Position,744,um,Spot,Position,508
-43.8,um,Spot,Position,766,um,Spot,Position,510
238,um,Spot,Position,764,um,Spot,Position,506
185,um,Spot,Position,783,um,Spot,Position,507
134,um,Spot,Position,715,um,Spot,Position,516
106,um,Spot,Position,719,um,Spot,Position,515
-149,um,Spot,Position,733,um,Spot,Position,517
-116,um,Spot,Position,750,um,Spot,Position,512
-64.4,um,Spot,Position,748,um,Spot,Position,514
-144,um,Spot,Position,762,um,Spot,Position,514
-128,um,Spot,Position,786,um,Spot,Position,514
121,um,Spot,Position,788,um,Spot,Position,513
66.1,um,Spot,Position,803,um,Spot,Position,514
-120,um,Spot,Position,808,um,Spot,Position,514
143,um,Spot,Position,811,um,Spot,Position,512
-61.6,um,Spot,Position,838,um,Spot,Position,517
90.9,um,Spot,Position,850,um,Spot,Position,515
155,um,Spot,Position,868,um,Spot,Position,514
121,um,Spot,Position,873,um,Spot,Position,515
203,um,Spot,Position,874,um,Spot,Position,512
160,um,Spot,Position,914,um,Spot,Position,518
128,um,Spot,Position,984,um,Spot,Position,516
99.1,um,Spot,Position,1012,um,Spot,Position,514
26.6,um,Spot,Position,759,um,Spot,Position,522
-38.6,um,Spot,Position,797,um,Spot,Position,520
-151,um,Spot,Position,834,um,Spot,Position,519
-102,um,Spot,Position,846,um,Spot,Position,518
-125,um,Spot,Position,848,um,Spot,Position,521
-56.9,um,Spot,Position,874,um,Spot,Position,519
-74.6,um,Spot,Position,891,um,Spot,Position,521
-168,um,Spot,Position,905,um,Spot,Position,520
100,um,Spot,Position,939,um,Spot,Position,520
183,um,Spot,Position,946,um,Spot,Position,519
254,um,Spot,Position,970,um,Spot,Position,523
63.3,um,Spot,Position,970,um,Spot,Position,525
198,um,Spot,Position,977,um,Spot,Position,524
88.5,um,Spot,Position,1027,um,Spot,Position,523
42.6,um,Spot,Position,735,um,Spot,Position,529
34.7,um,Spot,Position,795,um,Spot,Position,529
-47.9,um,Spot,Position,921,um,Spot,Position,525
-100,um,Spot,Position,946,um,Spot,Position,527
-112,um,Spot,Position,987,um,Spot,Position,530
117,um,Spot,Position,1039,um,Spot,Position,529
238,um,Spot,Position,1045,um,Spot,Position,530
167,um,Spot,Position,1062,um,Spot,Position,530
-139,um,Spot,Position,972,um,Spot,Position,533
-125,um,Spot,Position,1025,um,Spot,Position,536
-70.5,um,Spot,Position,1024,um,Spot,Position,533
-52.1,um,Spot,Position,1024,um,Spot,Position,538
-5.44,um,Spot,Position,1042,um,Spot,Position,534
96.2,um,Spot,Position,1059,um,Spot,Position,534
221,um,Spot,Position,1072,um,Spot,Position,534
-39.9,um,Spot,Position,1084,um,Spot,Position,536
30.3,um,Spot,Position,1088,um,Spot,Position,539
139,um,Spot,Position,1094,um,Spot,Position,534
-66,um,Spot,Position,1103,um,Spot,Position,537
22.8,um,Spot,Position,801,um,Spot,Position,542
-146,um,Spot,Position,1053,um,Spot,Position,540
-141,um,Spot,Position,1098,um,Spot,Position,546
172,um,Spot,Position,696,um,Spot,Position,556
389,um,Spot,Position,836,um,Spot,Position,460
263,um,Spot,Position,948,um,Spot,Position,466
537,um,Spot,Position,989,um,Spot,Position,476
466,um,Spot,Position,996,um,Spot,Position,486
430,um,Spot,Position,722,um,Spot,Position,494
265,um,Spot,Position,830,um,Spot,Position,497
404,um,Spot,Position,766,um,Spot,Position,501
260,um,Spot,Position,855,um,Spot,Position,500
505,um,Spot,Position,692,um,Spot,Position,507
507,um,Spot,Position,723,um,Spot,Position,508
473,um,Spot,Position,734,um,Spot,Position,508
376,um,Spot,Position,739,um,Spot,Position,506
523,um,Spot,Position,749,um,Spot,Position,508
447,um,Spot,Position,791,um,Spot,Position,509
646,um,Spot,Position,704,um,Spot,Position,514
571,um,Spot,Position,739,um,Spot,Position,513
476,um,Spot,Position,765,um,Spot,Position,512
588,um,Spot,Position,770,um,Spot,Position,514
553,um,Spot,Position,775,um,Spot,Position,513
580,um,Spot,Position,796,um,Spot,Position,515
490,um,Spot,Position,800,um,Spot,Position,513
529,um,Spot,Position,820,um,Spot,Position,514
373,um,Spot,Position,834,um,Spot,Position,511
470,um,Spot,Position,852,um,Spot,Position,514
516,um,Spot,Position,868,um,Spot,Position,516
546,um,Spot,Position,874,um,Spot,Position,517
643,um,Spot,Position,831,um,Spot,Position,521
575,um,Spot,Position,862,um,Spot,Position,519
494,um,Spot,Position,908,um,Spot,Position,520
433,um,Spot,Position,959,um,Spot,Position,523
504,um,Spot,Position,990,um,Spot,Position,523
322,um,Spot,Position,924,um,Spot,Position,526
529,um,Spot,Position,946,um,Spot,Position,527
526,um,Spot,Position,978,um,Spot,Position,527
576,um,Spot,Position,1019,um,Spot,Position,532
598,um,Spot,Position,1048,um,Spot,Position,536
308,um,Spot,Position,1068,um,Spot,Position,534
631,um,Spot,Position,1040,um,Spot,Position,542
621,um,Spot,Position,1078,um,Spot,Position,545
663,um,Spot,Position,1088,um,Spot,Position,544
597,um,Spot,Position,1097,um,Spot,Position,542
533,um,Spot,Position,1101,um,Spot,Position,540
746,um,Spot,Position,1071,um,Spot,Position,460
746,um,Spot,Position,778,um,Spot,Position,468
919,um,Spot,Position,860,um,Spot,Position,471
1069,um,Spot,Position,920,um,Spot,Position,470
845,um,Spot,Position,977,um,Spot,Position,478
848,um,Spot,Position,822,um,Spot,Position,491
796,um,Spot,Position,838,um,Spot,Position,501
753,um,Spot,Position,709,um,Spot,Position,514
843,um,Spot,Position,682,um,Spot,Position,527
868,um,Spot,Position,738,um,Spot,Position,531
796,um,Spot,Position,759,um,Spot,Position,525
783,um,Spot,Position,875,um,Spot,Position,530
724,um,Spot,Position,906,um,Spot,Position,531
741,um,Spot,Position,968,um,Spot,Position,537
694,um,Spot,Position,1029,um,Spot,Position,541
1079,um,Spot,Position,755,um,Spot,Position,546
969,um,Spot,Position,840,um,Spot,Position,549
912,um,Spot,Position,988,um,Spot,Position,551
875,um,Spot,Position,993,um,Spot,Position,546
820,um,Spot,Position,1004,um,Spot,Position,547
807,um,Spot,Position,1076,um,Spot,Position,552
945,um,Spot,Position,1012,um,Spot,Position,557
883,um,Spot,Position,1051,um,Spot,Position,554
1141,um,Spot,Position,862,um,Spot,Position,479
1213,um,Spot,Position,1053,um,Spot,Position,517
1146,um,Spot,Position,881,um,Spot,Position,521
1158,um,Spot,Position,695,um,Spot,Position,548
1129,um,Spot,Position,716,um,Spot,Position,546
1171,um,Spot,Position,753,um,Spot,Position,551
1162,um,Spot,Position,785,um,Spot,Position,552
1252,um,Spot,Position,693,um,Spot,Position,556
1218,um,Spot,Position,731,um,Spot,Position,556
1170,um,Spot,Position,800,um,Spot,Position,554
1134,um,Spot,Position,874,um,Spot,Position,559
1237,um,Spot,Position,887,um,Spot,Position,558
1568,um,Spot,Position,831,um,Spot,Position,538
-993,um,Spot,Position,1107,um,Spot,Position,527
-610,um,Spot,Position,1134,um,Spot,Position,552
-255,um,Spot,Position,1220,um,Spot,Position,499
-184,um,Spot,Position,1243,um,Spot,Position,498
-244,um,Spot,Position,1464,um,Spot,Position,502
-424,um,Spot,Position,1166,um,Spot,Position,520
-319,um,Spot,Position,1420,um,Spot,Position,550
-271,um,Spot,Position,1113,um,Spot,Position,555
-228,um,Spot,Position,1126,um,Spot,Position,553
-272,um,Spot,Position,1143,um,Spot,Position,557
180,um,Spot,Position,1496,um,Spot,Position,474
188,um,Spot,Position,1145,um,Spot,Position,477
4.38,um,Spot,Position,1428,um,Spot,Position,490
-78.1,um,Spot,Position,1106,um,Spot,Position,510
218,um,Spot,Position,1483,um,Spot,Position,522
220,um,Spot,Position,1357,um,Spot,Position,530
-153,um,Spot,Position,1450,um,Spot,Position,529
187,um,Spot,Position,1121,um,Spot,Position,537
22.1,um,Spot,Position,1132,um,Spot,Position,543
175,um,Spot,Position,1142,um,Spot,Position,541
216,um,Spot,Position,1450,um,Spot,Position,543
-139,um,Spot,Position,1111,um,Spot,Position,547
-118,um,Spot,Position,1135,um,Spot,Position,551
-107,um,Spot,Position,1162,um,Spot,Position,551
-82.5,um,Spot,Position,1163,um,Spot,Position,550
4.71,um,Spot,Position,1165,um,Spot,Position,548
14.5,um,Spot,Position,1189,um,Spot,Position,551
134,um,Spot,Position,1206,um,Spot,Position,552
222,um,Spot,Position,1224,um,Spot,Position,551
-141,um,Spot,Position,1167,um,Spot,Position,554
-108,um,Spot,Position,1187,um,Spot,Position,555
-6.09,um,Spot,Position,1214,um,Spot,Position,556
44.8,um,Spot,Position,1246,um,Spot,Position,557
629,um,Spot,Position,1359,um,Spot,Position,461
595,um,Spot,Position,1286,um,Spot,Position,492
459,um,Spot,Position,1314,um,Spot,Position,513
532,um,Spot,Position,1407,um,Spot,Position,516
413,um,Spot,Position,1409,um,Spot,Position,538
565,um,Spot,Position,1110,um,Spot,Position,542
394,um,Spot,Position,1139,um,Spot,Position,541
466,um,Spot,Position,1261,um,Spot,Position,543
345,um,Spot,Position,1157,um,Spot,Position,548
541,um,Spot,Position,1179,um,Spot,Position,549
585,um,Spot,Position,1183,um,Spot,Position,552
383,um,Spot,Position,1199,um,Spot,Position,548
470,um,Spot,Position,1213,um,Spot,Position,548
676,um,Spot,Position,1156,um,Spot,Position,555
616,um,Spot,Position,1174,um,Spot,Position,553
654,um,Spot,Position,1187,um,Spot,Position,556
565,um,Spot,Position,1217,um,Spot,Position,555
1038,um,Spot,Position,1162,um,Spot,Position,472
904,um,Spot,Position,1260,um,Spot,Position,497
807,um,Spot,Position,1402,um,Spot,Position,537
800,um,Spot,Position,1380,um,Spot,Position,543
776,um,Spot,Position,1138,um,Spot,Position,557
698,um,Spot,Position,1369,um,Spot,Position,554
1310,um,Spot,Position,1308,um,Spot,Position,537
1331,um,Spot,Position,1443,um,Spot,Position,546
191,um,Spot,Position,1568,um,Spot,Position,555
333,um,Spot,Position,1587,um,Spot,Position,510
-616,um,Spot,Position,-673,um,Spot,Position,568
-1018,um,Spot,Position,-721,um,Spot,Position,575
-603,um,Spot,Position,-660,um,Spot,Position,575
-464,um,Spot,Position,-826,um,Spot,Position,564
-175,um,Spot,Position,-607,um,Spot,Position,565
-213,um,Spot,Position,-597,um,Spot,Position,562
-225,um,Spot,Position,-641,um,Spot,Position,574
-180,um,Spot,Position,-634,um,Spot,Position,571
-296,um,Spot,Position,-629,um,Spot,Position,573
-243,um,Spot,Position,-627,um,Spot,Position,571
-409,um,Spot,Position,-936,um,Spot,Position,575
-386,um,Spot,Position,-922,um,Spot,Position,575
-389,um,Spot,Position,-895,um,Spot,Position,574
-282,um,Spot,Position,-773,um,Spot,Position,576
-278,um,Spot,Position,-737,um,Spot,Position,577
-257,um,Spot,Position,-710,um,Spot,Position,577
-404,um,Spot,Position,-679,um,Spot,Position,575
-192,um,Spot,Position,-680,um,Spot,Position,581
-374,um,Spot,Position,-668,um,Spot,Position,574
-281,um,Spot,Position,-660,um,Spot,Position,575
-424,um,Spot,Position,-652,um,Spot,Position,575
-412,um,Spot,Position,-626,um,Spot,Position,574
-367,um,Spot,Position,-614,um,Spot,Position,574
-468,um,Spot,Position,-608,um,Spot,Position,575
-207,um,Spot,Position,-765,um,Spot,Position,584
-209,um,Spot,Position,-727,um,Spot,Position,584
-229,um,Spot,Position,-690,um,Spot,Position,582
214,um,Spot,Position,-690,um,Spot,Position,564
134,um,Spot,Position,-676,um,Spot,Position,564
164,um,Spot,Position,-672,um,Spot,Position,564
10.2,um,Spot,Position,-669,um,Spot,Position,566
51.8,um,Spot,Position,-652,um,Spot,Position,562
145,um,Spot,Position,-634,um,Spot,Position,561
203,um,Spot,Position,-718,um,Spot,Position,568
167,um,Spot,Position,-717,um,Spot,Position,571
-15.8,um,Spot,Position,-684,um,Spot,Position,567
-144,um,Spot,Position,-639,um,Spot,Position,568
172,um,Spot,Position,-732,um,Spot,Position,580
-40.2,um,Spot,Position,-713,um,Spot,Position,581
-133,um,Spot,Position,-675,um,Spot,Position,577
72.7,um,Spot,Position,-982,um,Spot,Position,582
50.6,um,Spot,Position,-948,um,Spot,Position,585
-49.8,um,Spot,Position,-904,um,Spot,Position,585
115,um,Spot,Position,-841,um,Spot,Position,585
-143,um,Spot,Position,-836,um,Spot,Position,585
8.38,um,Spot,Position,-833,um,Spot,Position,585
-70.5,um,Spot,Position,-829,um,Spot,Position,586
71.3,um,Spot,Position,-827,um,Spot,Position,586
-95.1,um,Spot,Position,-825,um,Spot,Position,586
-48.1,um,Spot,Position,-821,um,Spot,Position,585
132,um,Spot,Position,-822,um,Spot,Position,585
-114,um,Spot,Position,-802,um,Spot,Position,585
63.3,um,Spot,Position,-801,um,Spot,Position,585
107,um,Spot,Position,-797,um,Spot,Position,585
-59.7,um,Spot,Position,-789,um,Spot,Position,585
-5.5,um,Spot,Position,-786,um,Spot,Position,585
135,um,Spot,Position,-786,um,Spot,Position,584
-92.9,um,Spot,Position,-777,um,Spot,Position,585
15.6,um,Spot,Position,-767,um,Spot,Position,585
42.4,um,Spot,Position,-761,um,Spot,Position,584
-139,um,Spot,Position,-749,um,Spot,Position,585
214,um,Spot,Position,-748,um,Spot,Position,582
-29.1,um,Spot,Position,-731,um,Spot,Position,584
-78.7,um,Spot,Position,-727,um,Spot,Position,583
-0.319,um,Spot,Position,-723,um,Spot,Position,582
-141,um,Spot,Position,-711,um,Spot,Position,584
-52.8,um,Spot,Position,-694,um,Spot,Position,582
-166,um,Spot,Position,-680,um,Spot,Position,581
570,um,Spot,Position,-785,um,Spot,Position,566
439,um,Spot,Position,-706,um,Spot,Position,566
500,um,Spot,Position,-666,um,Spot,Position,562
459,um,Spot,Position,-663,um,Spot,Position,562
568,um,Spot,Position,-655,um,Spot,Position,566
615,um,Spot,Position,-636,um,Spot,Position,564
558,um,Spot,Position,-804,um,Spot,Position,574
562,um,Spot,Position,-753,um,Spot,Position,574
442,um,Spot,Position,-746,um,Spot,Position,573
521,um,Spot,Position,-726,um,Spot,Position,570
510,um,Spot,Position,-710,um,Spot,Position,568
623,um,Spot,Position,-681,um,Spot,Position,573
543,um,Spot,Position,-789,um,Spot,Position,578
497,um,Spot,Position,-762,um,Spot,Position,578
588,um,Spot,Position,-726,um,Spot,Position,579
632,um,Spot,Position,-707,um,Spot,Position,580
442,um,Spot,Position,-913,um,Spot,Position,586
384,um,Spot,Position,-889,um,Spot,Position,586
324,um,Spot,Position,-871,um,Spot,Position,585
258,um,Spot,Position,-869,um,Spot,Position,585
587,um,Spot,Position,-865,um,Spot,Position,586
521,um,Spot,Position,-861,um,Spot,Position,585
467,um,Spot,Position,-841,um,Spot,Position,586
346,um,Spot,Position,-836,um,Spot,Position,585
499,um,Spot,Position,-803,um,Spot,Position,585
600,um,Spot,Position,-795,um,Spot,Position,586
634,um,Spot,Position,-777,um,Spot,Position,586
593,um,Spot,Position,-776,um,Spot,Position,585
670,um,Spot,Position,-751,um,Spot,Position,586
640,um,Spot,Position,-736,um,Spot,Position,585
1035,um,Spot,Position,-974,um,Spot,Position,566
716,um,Spot,Position,-628,um,Spot,Position,565
740,um,Spot,Position,-597,um,Spot,Position,562
706,um,Spot,Position,-655,um,Spot,Position,572
787,um,Spot,Position,-601,um,Spot,Position,570
789,um,Spot,Position,-655,um,Spot,Position,580
683,um,Spot,Position,-841,um,Spot,Position,586
781,um,Spot,Position,-755,um,Spot,Position,586
805,um,Spot,Position,-721,um,Spot,Position,586
960,um,Spot,Position,-703,um,Spot,Position,586
1063,um,Spot,Position,-703,um,Spot,Position,585
747,um,Spot,Position,-687,um,Spot,Position,584
915,um,Spot,Position,-667,um,Spot,Position,586
810,um,Spot,Position,-659,um,Spot,Position,584
886,um,Spot,Position,-643,um,Spot,Position,585
907,um,Spot,Position,-625,um,Spot,Position,584
1099,um,Spot,Position,-604,um,Spot,Position,590
1334,um,Spot,Position,-757,um,Spot,Position,566
1300,um,Spot,Position,-1018,um,Spot,Position,571
1374,um,Spot,Position,-745,um,Spot,Position,598
1163,um,Spot,Position,-702,um,Spot,Position,598
-600,um,Spot,Position,-323,um,Spot,Position,565
-595,um,Spot,Position,-289,um,Spot,Position,565
-650,um,Spot,Position,-217,um,Spot,Position,562
-612,um,Spot,Position,-386,um,Spot,Position,573
-607,um,Spot,Position,-361,um,Spot,Position,571
-669,um,Spot,Position,-357,um,Spot,Position,574
-654,um,Spot,Position,-303,um,Spot,Position,570
-659,um,Spot,Position,-269,um,Spot,Position,568
-736,um,Spot,Position,-212,um,Spot,Position,572
-762,um,Spot,Position,-181,um,Spot,Position,571
-673,um,Spot,Position,-479,um,Spot,Position,575
-949,um,Spot,Position,-474,um,Spot,Position,574
-959,um,Spot,Position,-466,um,Spot,Position,575
-723,um,Spot,Position,-383,um,Spot,Position,575
-751,um,Spot,Position,-302,um,Spot,Position,574
-817,um,Spot,Position,-239,um,Spot,Position,577
-781,um,Spot,Position,-209,um,Spot,Position,575
-821,um,Spot,Position,-201,um,Spot,Position,575
-821,um,Spot,Position,-201,um,Spot,Position,598
-249,um,Spot,Position,-583,um,Spot,Position,565
-249,um,Spot,Position,-550,um,Spot,Position,564
-331,um,Spot,Position,-532,um,Spot,Position,565
-344,um,Spot,Position,-510,um,Spot,Position,565
-526,um,Spot,Position,-378,um,Spot,Position,566
-556,um,Spot,Position,-310,um,Spot,Position,560
-592,um,Spot,Position,-257,um,Spot,Position,562
-288,um,Spot,Position,-590,um,Spot,Position,568
-452,um,Spot,Position,-563,um,Spot,Position,574
-403,um,Spot,Position,-559,um,Spot,Position,571
-369,um,Spot,Position,-546,um,Spot,Position,569
-423,um,Spot,Position,-530,um,Spot,Position,570
-436,um,Spot,Position,-526,um,Spot,Position,571
-546,um,Spot,Position,-482,um,Spot,Position,573
-123,um,Spot,Position,-580,um,Spot,Position,563
808,um,Spot,Position,-563,um,Spot,Position,566
765,um,Spot,Position,-557,um,Spot,Position,561
851,um,Spot,Position,-513,um,Spot,Position,562
912,um,Spot,Position,-440,um,Spot,Position,560
1023,um,Spot,Position,-432,um,Spot,Position,563
889,um,Spot,Position,-588,um,Spot,Position,571
1049,um,Spot,Position,-473,um,Spot,Position,575
1105,um,Spot,Position,-436,um,Spot,Position,577
1105,um,Spot,Position,-415,um,Spot,Position,576
1060,um,Spot,Position,-579,um,Spot,Position,587
924,um,Spot,Position,-576,um,Spot,Position,584
1100,um,Spot,Position,-535,um,Spot,Position,587
1213,um,Spot,Position,-320,um,Spot,Position,567
1160,um,Spot,Position,-255,um,Spot,Position,565
1143,um,Spot,Position,-241,um,Spot,Position,563
1161,um,Spot,Position,-217,um,Spot,Position,563
1162,um,Spot,Position,-189,um,Spot,Position,563
1175,um,Spot,Position,-303,um,Spot,Position,567
1220,um,Spot,Position,-254,um,Spot,Position,571
